file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.027069932
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55181104
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.12669761
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.42247424
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.035776317
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.07033303
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.019470489
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.067642786
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.14234145
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.030534184
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.07735644
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.027561676
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.91867673
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.4762601
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0023564177
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.030931547
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.093282856
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.00012381488
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,2.5118386e-06
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0075546848
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.80207306
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.14778522
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9747847
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.97228086
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.97688645
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.562019
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9382089
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.06809263
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9845872
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.06866843
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.62956184
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.12479078
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0002748485
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.012691081
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.00015772611
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.16070057
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.0738804
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0048699705
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.16289711
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.061014276
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.14993505
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.112317555
