file_id,organism,locus_tag,ess,conf,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0022182844,0.17916842,0.0906933522
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.36548102,0.18098749,0.273234255
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.012484532,0.0045060865,0.00849530925
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.3473259,0.58508277,0.466204335
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.03290172,0.032962266,0.032931993
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.027655441,0.006662724,0.0171590825
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.02017212,0.0021900388,0.0111810794
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.048478726,0.04149715,0.044987938
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.5879784,0.049403243,0.3186908215
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.03303966,0.35086933,0.191954495
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.005888389,0.14023486,0.07306162449999999
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.012637229,0.12428298,0.06846010450000001
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.7324549,0.9232539,0.8278544
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68538654,0.5530747,0.61923062
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.02089342,0.021428285,0.0211608525
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.5177415,0.20005624,0.35889887
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.04192243,0.068704225,0.055313327499999995
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.009236075,0.011060685,0.01014838
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.312672,0.062139325,0.18740566250000001
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.009491203,0.0039191195,0.00670516125
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8268571,0.9064384,0.86664775
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.37233585,0.51800114,0.445168495
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.77045745,0.98398685,0.8772221499999999
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.93722624,0.9754304,0.95632832
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9298551,0.961093,0.9454740500000001
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.12448243,0.20819296,0.166337695
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9481441,0.9728905,0.9605173
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.016953604,0.5282385,0.27259605200000003
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.90049005,0.92445755,0.9124738
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.56787056,0.08583937,0.326854965
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6601023,0.74583805,0.702970175
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.075912364,0.07998332,0.07794784199999999
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.021361979,0.080467954,0.0509149665
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.00015547512,0.123231925,0.06169370006
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.001215246,4.15332e-05,0.0006283895999999999
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0025409926,0.008657857,0.0055994248
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.38235545,0.038714238,0.210534844
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0064067435,0.15969723,0.08305198675
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.049706396,0.530784,0.29024519800000004
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.013084368,0.016453138,0.014768752999999999
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.011355342,0.046362042,0.028858692
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0073983236,0.072341114,0.0398697188
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0022627616,0.005296049,0.0037794053
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0014062291,0.06611306,0.03375964455
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.26635018,0.01359336,0.13997177
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9157466,0.9687881,0.9422673500000001
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0031104276,0.5292155,0.2661629638
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0013364422,0.012625913,0.0069811776
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2093381,0.062476166,0.135907133
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.29747108,0.45043695,0.37395401500000003
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.63555145,0.85286605,0.7442087500000001
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.994228,0.83328176,0.9137548799999999
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.04934157,0.0022341956,0.025787882800000002
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.039744493,0.045677118,0.042710805500000004
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.01835515,0.0015742832,0.0099647166
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11110657,0.010187486,0.060647028
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0015569445,0.07763855,0.03959774725
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0053295023,0.0006173557,0.002973429
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.056192555,0.00054124807,0.028366901535
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00027830518,0.051147692,0.02571299859
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.08550158,0.05708316,0.07129237
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.005841362,0.0124722915,0.00915682675
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.032565985,0.19237994,0.1124729625
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0030885423,0.4991927,0.25114062115
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.010216096,0.3094208,0.159818448
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.62046343,0.4351931,0.527828265
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.30686107,0.038388103,0.1726245865
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.3253184,0.12759477,0.226456585
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7498754,0.86661154,0.80824347
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.024148231,0.028495435,0.026321833
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.0068647494,0.32375032,0.16530753469999998
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.09761205,0.24379638,0.170704215
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0067492714,0.003974874,0.0053620727
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.8255354,0.7138626,0.769699
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62204844,0.86196595,0.742007195
