file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.003849941
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.3887549
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00023395263
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.08350001
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.024111627
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.092858426
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.004318389
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.009942247
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.08233025
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0015499953
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.013317884
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.00024631902
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9203426
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.6587452
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00052183145
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.06112653
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0057823267
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.019726034
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,8.474323e-08
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,3.224647e-06
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8476315
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.57682914
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.936607
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.98236567
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.91655314
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.08228224
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9785573
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.13541402
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.99560946
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.23194133
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8541146
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.00646124
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0010501216
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0006417928
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0012996572
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0010020107
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.09005694
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0042139087
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.05189619
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.018488578
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.009747034
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.105317265
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,9.041735e-06
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,4.3589703e-06
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.10356065
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9757381
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0027652094
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,4.7841517e-05
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.11118491
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.25456616
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9254292
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9957767
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.018872397
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.001215153
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.00045189244
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.09391949
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.036574062
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00054064277
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0023899716
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00057260605
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.13790241
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.0034821979
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.008752551
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.25144488
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.008643597
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.40839332
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.065221064
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.0050360085
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7125195
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,3.379609e-05
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.012258168
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.008248044
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0001383253
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.8265158
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.8607387
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.83693594
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.98507327
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.99351245
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.97337
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.99067724
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9447083
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.92347217
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.97560036
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9918385
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.84862185
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9295627
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9960938
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9820202
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9859634
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.000296492
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.97402745
