file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0019185652
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19805272
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00960609
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.35176948
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.25892004
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12764469
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0077798516
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.41213694
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.18125282
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0095594395
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.00059843913
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.016001314
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9074683
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68281555
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00025073218
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.0034810994
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.20075214
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0864298
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.13160239
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.047742505
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9240399
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3046333
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96057826
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0013063871
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.021954251
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.009882855
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0057141017
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0021644053
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.11124663
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.93037874
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.002836136
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0136753535
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.5572427
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.6923845
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6136881
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.99653697
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.051979486
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.06690481
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.028177593
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.010814582
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.007118213
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.32148823
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.010859722
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0005666391
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.011838379
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.003098919
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.013669308
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00096392934
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.19399793
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39768314
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.03072707
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.26464683
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.32163998
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.010545687
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.05267682
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.26079604
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.009532881
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7439702
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.58773196
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.964793
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015
