file_id,organism,locus_tag,ess,conf,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.008156974,0.011918284,0.010037629
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.33370116,0.2130345,0.27336783
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.009637384,0.0050479374,0.0073426607
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.44509408,0.2464163,0.34575519
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.016065588,0.012122089,0.0140938385
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.1189189,0.3094842,0.21420155
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0663363,0.00476157,0.035548935000000004
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.13221005,0.04899127,0.09060066
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.0826022,0.25133193,0.166967065
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0031050872,0.058048338,0.0305767126
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0015617143,0.019757459,0.01065958665
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,5.5484485e-05,5.1958257e-05,5.3721371000000004e-05
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9522284,0.9759278,0.9640781
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.8954723,0.25132677,0.573399535
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00031984635,0.00032506807,0.00032245721
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.008692952,0.026440145,0.0175665485
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.03405475,0.0333277,0.033691225000000005
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.023130639,0.0037776865,0.01345416275
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.39593843,0.30324662,0.34959252500000004
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.03701839,0.16050263,0.09876051
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.93389374,0.80694443,0.870419085
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.11205685,0.13932809,0.12569247
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.98325586,0.81484115,0.899048505
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.99463993,0.97725165,0.9859457899999999
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9856839,0.9543264,0.97000515
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.3144984,0.035498615,0.1749985075
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.86610484,0.98320687,0.9246558549999999
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0030884352,0.0029858311,0.0030371331500000003
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9774399,0.99204636,0.98474313
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.4719384,0.53765255,0.504795475
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7860138,0.26508257,0.525548185
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.04482489,0.10934347,0.07708418
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0029406587,0.062008116,0.03247438735
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.043419875,0.016102618,0.029761246499999998
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.014353725,0.017999206,0.0161764655
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0087937275,0.026047975,0.01742085125
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.08893377,0.027284967,0.058109368499999994
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0059911935,0.12093845,0.06346482175
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.019550053,0.25764656,0.13859830650000002
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.10965127,0.029261842,0.069456556
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.03605561,0.0059750318,0.021015320900000002
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0012006458,0.010747217,0.0059739314
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.08610456,0.04959833,0.067851445
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.022372324,0.013170636,0.01777148
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.026577964,0.09369377,0.060135866999999996
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9483314,0.9956683,0.97199985
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.07640725,0.08048703,0.07844714
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.661739,0.02209147,0.341915235
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.711511,0.24015196,0.47583148
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.5657593,0.57305074,0.56940502
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.7546367,0.45354438,0.6040905400000001
