file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.02111127
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55480313
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.005915537
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31530145
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.5503662
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12514779
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0047607343
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.19769898
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.01201606
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.016927907
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.02628206
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0024673515
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86352676
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.875712
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0060222317
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.29146093
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.051794168
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.07489592
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0014706104
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0038170065
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8327119
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.26843074
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96996963
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9622431
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9706334
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.33717942
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9597408
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04630608
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97646546
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.79641354
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8137802
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.058302432
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.022950768
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.04713754
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.09563959
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.05732377
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.28448936
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.14985491
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.09471973
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.12586555
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.20476572
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.03288317
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.09731045
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.006716754
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.08811773
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.989674
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.00812693
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0055068866
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.46756187
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.54937905
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9361213
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9713082
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.03147262
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.1967328
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.023542617
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.081073605
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.040762134
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.06368418
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.017194048
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015310104
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.10089387
