file_id,organism,locus_tag,ess,conf,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.02111127,0.22322103,0.12216615
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55480313,0.2418461,0.39832461500000005
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.005915537,0.06687343,0.0363944835
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31530145,0.20605674,0.26067909499999997
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.5503662,0.490829,0.5205976
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12514779,0.17277795,0.14896287000000002
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0047607343,0.0006859067,0.0027233204999999997
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.19769898,0.026956832,0.112327906
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.01201606,0.41058716,0.21130161
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.016927907,0.005827146,0.011377526499999999
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.02628206,0.12355908,0.07492057
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0024673515,0.0005914214,0.0015293864500000001
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86352676,0.95380485,0.908665805
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.875712,0.7261306,0.8009213
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0060222317,0.009814955,0.00791859335
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.29146093,0.06245051,0.17695572
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.051794168,0.12004082,0.08591749400000001
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.07489592,0.023880282,0.049388101000000004
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0014706104,7.103912e-05,0.0007708247599999999
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0038170065,0.0655522,0.03468460325
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8327119,0.78389794,0.80830492
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.26843074,0.23180124,0.25011599
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96996963,0.99269825,0.9813339400000001
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9622431,0.974256,0.96824955
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9706334,0.9489512,0.9597922999999999
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.33717942,0.23715809,0.287168755
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9597408,0.99197394,0.97585737
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04630608,0.13308676,0.08969642
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97646546,0.9647898,0.9706276300000001
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.79641354,0.6200852,0.70824937
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8137802,0.6693283,0.74155425
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.058302432,0.029541956,0.043922194
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.022950768,0.031968173,0.0274594705
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.04713754,0.07776393,0.06245073499999999
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.09563959,0.011739798,0.053689693999999996
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.05732377,0.0010091051,0.02916643755
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.28448936,0.03816747,0.161328415
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.14985491,0.024229724,0.08704231700000001
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.09471973,0.13500614,0.114862935
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.12586555,0.02379891,0.07483223
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.20476572,0.032026682,0.118396201
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.03288317,0.21404083,0.12346199999999999
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.09731045,0.0075488095,0.052429629750000005
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.006716754,0.0019797338,0.0043482439
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.08811773,0.025893254,0.057005492000000005
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.989674,0.95474464,0.97220932
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.00812693,0.0023489906,0.0052379602999999995
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0055068866,0.037232857,0.021369871800000002
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.46756187,0.3197816,0.39367173499999997
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.54937905,0.5914748,0.570426925
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9361213,0.9631426,0.94963195
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9713082,0.99609214,0.98370017
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.03147262,0.0138900755,0.02268134775
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.1967328,0.20818304,0.20245792
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.023542617,0.0016680722,0.012605344599999999
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.081073605,0.016363965,0.048718785
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.040762134,0.013232824,0.026997478999999998
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.06368418,0.009245886,0.036465033
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.017194048,0.009219718,0.013206882999999999
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015310104,0.09230517,0.046918090200000005
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.10089387,0.14590394,0.123398905
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.016853983,0.012424037,0.014639010000000001
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.030426683,0.73333824,0.3818824615
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.02028741,0.03728718,0.028787295
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.42838842,0.009683034,0.21903572699999999
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.57875055,0.15302178,0.365886165
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.27184737,0.07321788,0.172532625
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.38465357,0.16038536,0.272519465
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.761946,0.686676,0.7243109999999999
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.004396492,0.0038942695,0.00414538075
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.094187036,0.04067225,0.067429643
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.17567742,0.5461676,0.36092251
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.005500166,0.033120006,0.019310086
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.9093629,0.8980169,0.9036899
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.66336477,0.87684923,0.7701070000000001
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.97109276,0.961404,0.96624838
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9446149,0.97807455,0.961344725
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98531264,0.9941287,0.98972067
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.95982957,0.9934181,0.976623835
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9575864,0.9861536,0.97187
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9946089,0.98951507,0.9920619850000001
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.94438505,0.98374474,0.9640648949999999
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9516654,0.990099,0.9708821999999999
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9901155,0.9211576,0.95563655
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.92083055,0.9575091,0.939169825
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9196223,0.9696425,0.9446323999999999
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9850631,0.9977779,0.9914205
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9444313,0.9675417,0.9559865
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9941644,0.9939209,0.9940426499999999
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0003371583,0.0027832983,0.0015602283
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9827756,0.98221266,0.98249413
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.6164264,0.20829922,0.41236281
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.025215711,0.05740166,0.0413086855
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.11191449,0.010313361,0.0611139255
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.8832468,0.98887223,0.936059515
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.4783114,0.06889707,0.273604235
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.007365327,0.17200536,0.0896853435
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0033513645,5.101981e-05,0.001701192155
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0003394058,8.993351e-05,0.000214669655
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.6807485,0.5971985,0.6389735
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0025759132,9.914668e-05,0.00133752994
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.0026498793,0.00082134834,0.00173561382
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.10737916,0.002982212,0.055180686
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.038928285,0.07501925,0.056973767499999994
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.86217827,0.92421156,0.893194915
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8906371,0.8790644,0.88485075
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.95458657,0.90700644,0.930796505
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.02386388,0.007224048,0.015543964
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.80355906,0.7740219,0.7887904800000001
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,4.6661535e-05,0.0002493231,0.0001479923175
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.038790077,0.04345838,0.0411242285
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.0014400423,0.022069998,0.01175502015
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0072043287,0.011391694,0.00929801135
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.03710999,0.009004918,0.023057454
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.26544836,0.7670315,0.51623993
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.0878626,0.025041109,0.056451854499999995
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.83167547,0.868362,0.8500187349999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.257778,0.018351998,0.138064999
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.1495674,0.047739435,0.09865341749999999
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.011125727,0.0925929,0.051859313500000004
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.09866332,0.027328612,0.062995966
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.15616968,0.45207492,0.3041223
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.034199312,0.0037638505,0.01898158125
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7945469,0.96579516,0.88017103
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.5269755,0.39536932,0.46117241000000003
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0032097264,0.051138703,0.0271742147
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0037055626,0.0019600845,0.0028328235500000003
