file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,5.5361056e-06
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19128235
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.0007234573
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31346232
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.0002237278
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.07906962
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.00042274417
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.0056845136
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.0022723933
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,8.3401814e-05
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.012803743
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.00029788178
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9303569
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.4127384
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00093355303
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.0014477713
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.017455427
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0028364328
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.006146816
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,5.2259207e-08
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.376489
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.2904535
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9723839
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9834381
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9901243
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.00016250846
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9646094
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.019479636
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.90956265
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.30950916
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.28065097
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.015763188
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0015302482
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0018190218
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,4.7031876e-06
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.002195534
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.11415465
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.012704609
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.015264103
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.008366944
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.0009007303
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.020461036
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,5.6960413e-05
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.42877272
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0022960694
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.8320686
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0012204488
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0014091434
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.17548017
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.33284372
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8656251
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9890331
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,2.4174247e-05
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.0027908112
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0015108056
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.00025635594
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.26462927
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00067139557
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,1.6430127e-05
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,9.693555e-06
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.0022735526
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.00025942078
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.00037214244
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0024102943
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.00024452078
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.02578572
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.013064604
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.027199963
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.90301806
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,4.529218e-05
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.03915886
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.09142418
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0008450328
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.9137229
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.7859633
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.94195676
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9850197
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9843444
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.98136556
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.97428346
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9878599
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.95336133
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9709372
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.98680717
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.96781206
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.84658754
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.997445
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.99532133
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9922254
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0013582445
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9366137
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.050245084
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04282195
