file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.029595673
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.44592455
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.021738917
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.700579
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.1119553
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.10360809
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.019126605
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.36798885
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.6723245
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.079562515
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0044167824
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.00086960057
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9392936
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.7830587
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.042091865
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.011607183
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.056010406
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0575283
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.039821062
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0125510525
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.7227997
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3421323
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9762083
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.97952944
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9495856
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.10970007
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.8385861
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.002782323
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9226094
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.719585
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.4751562
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.012861974
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.036827706
