file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.028519392
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.36229718
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.01777034
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.4957662
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.14240737
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.15571323
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0042561307
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.16472848
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.092144884
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.023392657
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.00026850076
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.007118489
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9538809
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.7494435
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0023856563
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.008175335
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.023204597
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.00089527137
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,1.9036379e-05
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,2.9174724e-05
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.90787315
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.5973477
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.89473873
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9773456
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.8506418
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.2882662
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9392058
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0011002073
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9615917
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.20078626
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6797973
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.004361336
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.020038081
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.011774696
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.00011952869
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.00021725381
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.19730638
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.066083096
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.13778144
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0066276654
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.13435726
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.11630522
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,7.175509e-05
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0008844967
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.008581059
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.96885544
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.004971044
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0024576099
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.30588073
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.23601305
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.94628197
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9915069
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.06735716
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.0117417285
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0008259282
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.040447317
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.17059916
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.001198541
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.00062865455
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0023589975
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.00533515
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.07930774
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.13383535
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0022806418
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.33270347
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.5690884
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.35779345
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.033291854
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.6197254
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.0027710143
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.008801249
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.28849164
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.013634295
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.76912993
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.90660065
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9642396
