file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.12934926
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.50076777
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.15653612
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.44581717
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.10965646
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.5908951
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.023378275
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.314305
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.24272478
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.07097884
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.39368704
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.030505605
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.8647907
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.70926094
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.17986752
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.28245005
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.07348151
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.069452286
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.008193062
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.09222494
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.7982734
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.39739344
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.80964756
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.89290136
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.72682685
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.61767524
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.7434059
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.030255497
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.8695956
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.51291275
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.70799935
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.22738557
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.1107361
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.14235964
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.077274375
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.14726205
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.13251132
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.26813224
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.23706399
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.216881
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.17035681
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.052783724
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.013503719
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.025424797
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.12900515
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.59650016
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.3747767
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.108105175
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.57829845
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.33113706
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.760595
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.839737
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.16790293
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.31291598
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.13304707
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.20747243
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.11832882
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.023046099
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.12131051
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.011222771
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.12277818
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.044566695
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.042164113
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.05861256
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.37486684
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39052185
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.49873784
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.39588505
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.6669671
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.019304538
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.24012172
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.40977672
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0952002
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7791195
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.65807605
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.80542225
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.7020147
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.7049911
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.74446595
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9282785
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.8260247
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.73927695
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.75592005
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.8856946
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.66715974
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.6572419
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.8232493
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.81394404
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.90008473
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.20548426
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9139279
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.44842714
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.2618533
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.293358
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88953805
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.45422485
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.10318482
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.077797025
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.039066773
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.38774902
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.008091193
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.022804832
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.30540192
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.12664822
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.7897564
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.6901524
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.73143446
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.09963572
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7091015
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.07907262
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.28068724
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.08347145
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.14055787
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.10079012
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.42663732
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.41410273
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.5806321
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.2994548
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.10020388
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.079194985
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.14821175
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.29483542
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.015368047
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.45490128
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.67339766
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.11558854
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.011008679
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.037443724
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.119302005
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.18469143
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.25035417
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.019115912
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.59814996
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.47802684
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.066148505
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.7421051
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.23462698
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.17532378
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.36027724
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.19182901
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.025036594
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.217798
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.06970434
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.21311632
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.53514534
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.11781848
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.7984971
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.1414409
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.14345731
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.77946156
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.124560714
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.17953853
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.10930853
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.33192018
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.29263827
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.7907811
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.3625174
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.8499344
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.8753174
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.74761784
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.8176286
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9573325
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.8791036
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.7666832
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.84972143
