file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.008156974
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.33370116
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.009637384
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.44509408
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.016065588
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.1189189
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0663363
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.13221005
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.0826022
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0031050872
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0015617143
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,5.5484485e-05
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9522284
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.8954723
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00031984635
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.008692952
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.03405475
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.023130639
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.39593843
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.03701839
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.93389374
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.11205685
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.98325586
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.99463993
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9856839
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.3144984
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.86610484
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0030884352
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9774399
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.4719384
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7860138
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.04482489
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0029406587
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.043419875
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.014353725
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0087937275
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.08893377
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0059911935
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.019550053
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.10965127
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.03605561
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0012006458
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.08610456
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.022372324
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.026577964
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9483314
