file_id,organism,locus_tag,ess,conf,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.02111127,0.036032084,0.028571677
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55480313,0.21421465,0.38450889
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.005915537,0.0247719,0.015343718499999999
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31530145,0.44177678,0.378539115
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.5503662,0.10416359,0.327264895
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12514779,0.03887496,0.082011375
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0047607343,0.00011477008,0.0024377521899999997
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.19769898,0.107053734,0.152376357
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.01201606,0.65833926,0.33517766
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.016927907,0.0057872245,0.01135756575
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.02628206,0.04354033,0.034911195
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0024673515,0.044640977,0.02355416425
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86352676,0.9160819,0.88980433
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.875712,0.77859086,0.82715143
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0060222317,0.00061897386,0.00332060278
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.29146093,0.002666854,0.147063892
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.051794168,0.04147391,0.046634039
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.07489592,0.000261031,0.0375784755
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0014706104,0.00017615795,0.000823384175
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0038170065,8.858107e-06,0.0019129323035
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8327119,0.7990128,0.81586235
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.26843074,0.19546542,0.23194808
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96996963,0.9787178,0.974343715
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9622431,0.9811623,0.9717027
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9706334,0.97950774,0.97507057
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.33717942,0.26009604,0.29863773
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9597408,0.9631583,0.96144955
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04630608,0.33488965,0.19059786499999998
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97646546,0.96404016,0.9702528100000001
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.79641354,0.088446245,0.4424298925
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8137802,0.74810255,0.780941375
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.058302432,0.0006083875,0.02945540975
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.022950768,0.014572338,0.018761553
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.04713754,0.016322572,0.031730056
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.09563959,0.00219528,0.048917434999999995
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.05732377,0.008127568,0.032725669
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.28448936,0.42940354,0.35694645
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.14985491,0.044481333,0.09716812150000001
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.09471973,0.31600022,0.205359975
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.12586555,0.105265856,0.11556570299999999
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.20476572,0.11998099,0.162373355
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.03288317,0.050528295,0.0417057325
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.09731045,0.00084100396,0.049075726980000005
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.006716754,0.002410152,0.004563453
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.08811773,0.030302372,0.059210051
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.989674,0.9367485,0.9632112500000001
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.00812693,0.054216173,0.0311715515
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0055068866,0.0009923753,0.00324963095
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.46756187,0.3162614,0.39191163500000004
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.54937905,0.6134768,0.5814279250000001
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9361213,0.97936624,0.95774377
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9713082,0.99897456,0.98514138
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.03147262,0.005517055,0.0184948375
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.1967328,0.008316297,0.1025245485
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.023542617,0.00050725514,0.012024936069999999
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.081073605,0.00095867034,0.04101613767
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.040762134,0.77379704,0.407279587
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.06368418,0.0031145539,0.03339936695
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.017194048,0.03055527,0.023874659
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015310104,0.0073701325,0.00445057145
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.10089387,0.08918174,0.095037805
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.016853983,0.14706357,0.0819587765
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.030426683,0.004473217,0.01744995
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.02028741,0.2695275,0.144907455
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.42838842,0.043203454,0.235795937
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.57875055,0.33239093,0.45557074
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.27184737,0.08216127,0.17700432
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.38465357,0.023738382,0.204195976
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.761946,0.58766127,0.674803635
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.004396492,6.188338e-05,0.00222918769
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.094187036,0.002914202,0.048550619
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.17567742,0.06267098,0.11917420000000001
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.005500166,0.016486915,0.010993540500000001
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.9093629,0.9320597,0.9207113
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.66336477,0.77907634,0.721220555
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.97109276,0.973796,0.97244438
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9446149,0.99162346,0.96811918
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98531264,0.99830544,0.9918090399999999
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.95982957,0.992859,0.976344285
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9575864,0.992459,0.9750227
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9946089,0.9947096,0.99465925
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.94438505,0.9972263,0.970805675
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9516654,0.9954412,0.9735533000000001
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9901155,0.9896047,0.9898601
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.92083055,0.89628065,0.9085556
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9196223,0.9992925,0.9594574
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9850631,0.9970636,0.99106335
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9444313,0.99063265,0.967531975
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9941644,0.9931056,0.993635
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0003371583,0.18316944,0.09175329915
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9827756,0.9802281,0.98150185
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.6164264,0.5436122,0.5800193
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.025215711,0.026437907,0.025826809
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.11191449,0.0020670905,0.05699079025
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.8832468,0.97509104,0.92916892
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.4783114,0.121269144,0.29979027199999997
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.007365327,0.006469424,0.0069173755
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0033513645,0.0015339982,0.00244268135
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0003394058,0.00020634514,0.00027287546999999997
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.6807485,0.16145267,0.42110058499999997
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0025759132,0.019704362,0.011140137599999999
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.0026498793,0.004816655,0.0037332671500000005
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.10737916,0.005069213,0.0562241865
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.038928285,0.00046424425,0.019696264625
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.86217827,0.8727128,0.867445535
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8906371,0.8917414,0.89118925
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.95458657,0.94983065,0.95220861
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.02386388,0.033199728,0.028531804
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.80355906,0.75266516,0.77811211
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,4.6661535e-05,0.011756323,0.005901492267500001
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.038790077,0.047599293,0.043194685
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.0014400423,0.0028007645,0.0021204034
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0072043287,0.017223332,0.01221383035
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.03710999,0.016015962,0.026562976000000002
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.26544836,0.6485201,0.45698423
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.0878626,0.016321523,0.0520920615
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.83167547,0.70457613,0.7681258
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.257778,0.06731465,0.162546325
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.1495674,0.1184462,0.13400679999999998
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.011125727,0.13983038,0.0754780535
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.09866332,0.03405065,0.06635698500000001
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.15616968,0.25590837,0.206039025
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.034199312,0.0039638323,0.01908157215
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7945469,0.8261368,0.8103418499999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.5269755,0.4373202,0.48214785000000004
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0032097264,0.0044345185,0.0038221224499999998
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0037055626,0.0052159973,0.00446077995
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00055330497,0.49585265,0.248202977485
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.001224193,0.5164968,0.2588604965
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.0224679,0.047390025,0.0349289625
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.12019421,0.04486482,0.082529515
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0014181574,0.053471997,0.0274450772
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.9174777,0.9452166,0.9313471499999999
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.20655546,0.33182538,0.26919042
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.004105217,0.05647827,0.0302917435
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.27548155,0.05893976,0.167210655
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.015995167,0.009339495,0.012667331
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.059413,0.054562256,0.056987628
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.047274258,0.0103620915,0.02881817475
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.15179844,0.21892649,0.185362465
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.024933053,0.11573125,0.0703321515
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.32671753,0.4693104,0.39801396499999997
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.018737534,0.19494063,0.106839082
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0637361,0.546791,0.30526355
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.8428004,0.9110444,0.8769224
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.055363543,0.0035854895,0.02947451625
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9703973,0.6767004,0.82354885
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.028452188,0.03749475,0.032973469
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.07843069,0.01734395,0.04788732
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.7352871,0.8509396,0.79311335
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0011869774,0.027020931,0.014103954200000001
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.124541394,0.6228854,0.373713397
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0406632,0.021974847,0.0313190235
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.16609253,0.030874934,0.09848373199999999
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.06919054,0.047154207,0.0581723735
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9648833,0.9460137,0.9554484999999999
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.68236405,0.5600567,0.621210375
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9750905,0.97608256,0.97558653
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9469681,0.95288175,0.9499249249999999
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9668086,0.95425713,0.960532865
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9940257,0.97103494,0.98253032
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9875075,0.9505021,0.9690048
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.94951284,0.9975074,0.97351012
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9880966,0.9834104,0.9857535
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9743906,0.9989643,0.98667745
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.87584513,0.97540444,0.925624785
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640466,0.99815327,0.981099935
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.89004534,0.915442,0.90274367
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.97953117,0.99773693,0.9886340499999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9867813,0.96904343,0.977912365
