file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.10006858
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.46904802
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.94097555
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.053665787
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.11478577
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.07342514
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.008583854
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.068322934
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.48455924
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.120075
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.35515732
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.056683026
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9657427
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.66504115
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.3157215
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.022705369
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.014675633
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0684766
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0660206
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.3892914
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.5264794
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.17381448
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.8113458
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9978922
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.97410786
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.15260999
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9041587
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.32784322
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.95904213
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.7526061
