file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0019185652,0.011918284,0.1841545,0.0659971164
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19805272,0.2130345,0.30965227,0.24024649666666664
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00960609,0.0050479374,0.011370464,0.008674830466666667
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.35176948,0.2464163,0.72495395,0.44104657666666663
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.25892004,0.012122089,0.02778585,0.09960932633333335
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12764469,0.3094842,0.03652062,0.15788317
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0077798516,0.00476157,0.000791538,0.004444319866666667
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.41213694,0.04899127,0.088201016,0.183109742
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.18125282,0.25133193,0.4801474,0.30424405
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0095594395,0.058048338,0.06639679,0.04466818916666667
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.00059843913,0.019757459,0.012204867,0.010853588376666667
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.016001314,5.1958257e-05,0.006251838,0.007435036752333333
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9074683,0.9759278,0.8841402,0.9225121000000001
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68281555,0.25132677,0.72377735,0.55263989
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00025073218,0.00032506807,0.00018526442,0.0002536882233333334
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.0034810994,0.026440145,0.096231215,0.0420508198
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.20075214,0.0333277,0.16303779,0.13237254333333334
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0864298,0.0037776865,0.02355563,0.03792103883333334
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.13160239,0.30324662,5.5997592e-05,0.14496833586400001
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.047742505,0.16050263,0.027999837,0.078748324
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9240399,0.80694443,0.88274443,0.8712429199999999
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3046333,0.13932809,0.14758241,0.19718126666666666
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96057826,0.81484115,0.96517944,0.91353295
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018,0.97725165,0.985502,0.97978515
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287,0.9543264,0.7782213,0.8906335233333333
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077,0.035498615,0.20509936,0.19735624833333332
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287,0.98320687,0.98598844,0.96572606
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347,0.0029858311,0.019874662,0.007932975933333334
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864,0.99204636,0.9924867,0.9539839
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547,0.53765255,0.06517403,0.33556735
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248,0.26508257,0.47649446,0.5193339433333334
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658,0.10934347,0.49885258,0.20831523600000001
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458,0.062008116,0.08187694,0.10627987866666666
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595,0.016102618,0.0812784,0.0338816925
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841,0.017999206,0.023606839,0.021834818333333336
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186,0.026047975,0.4155355,0.153235887
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422,0.027284967,0.15386073,0.122729299
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332,0.12093845,0.019962756,0.08841146866666667
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892,0.25764656,0.06834329,0.10939651306666669
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0013063871,0.029261842,0.00082550605,0.010464578383333333
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.021954251,0.0059750318,0.07813274,0.0353540076
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.009882855,0.010747217,0.020354131,0.013661400999999998
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0057141017,0.04959833,0.0040410357,0.019784489133333336
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0021644053,0.013170636,0.0018500086,0.005728349966666667
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.11124663,0.09369377,0.0132610155,0.07273380516666667
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.93037874,0.9956683,0.98367876,0.9699086
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.002836136,0.08048703,0.15575328,0.07969214866666667
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0136753535,0.02209147,0.111115865,0.04896089616666666
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.5572427,0.24015196,0.10169142,0.29969535999999997
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.6923845,0.57305074,0.2692168,0.5115506799999999
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6136881,0.45354438,0.89004827,0.6524269166666666
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.99653697,0.98024195,0.8922259,0.9563349400000001
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.051979486,0.008762758,0.004712392,0.021818212
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.06690481,0.095929116,0.020696372,0.061176765999999994
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.028177593,0.0011320356,0.0004868133,0.009932147300000001
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.010814582,0.005913367,0.22951233,0.08208009299999999
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.007118213,0.09791987,0.65182424,0.252287441
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.32148823,0.0014632493,0.0034347433,0.10879540753333333
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.010859722,0.0013703724,0.029155048,0.013795047466666667
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0005666391,0.09855221,0.028601944,0.0425735977
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.011838379,0.1886268,0.017123813,0.07252966400000001
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.003098919,0.00019498689,0.00043123626,0.00124171405
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.013669308,0.011775468,0.043182783,0.022875853
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00096392934,0.0006742991,0.06860488,0.02341436948
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.19399793,0.037492864,0.43269563,0.22139547466666665
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39768314,0.2501147,0.72663003,0.4581426233333333
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.03072707,0.0034869947,0.0034004364,0.012538167033333332
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.26464683,0.012525815,0.10209135,0.12642133166666666
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.32163998,0.59042263,0.77833253,0.5634650466666667
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.010545687,0.091199584,0.015744401,0.039163224
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.05267682,0.042439315,0.0068757623,0.033997299099999996
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.26079604,0.0445799,0.0320854,0.11248711333333333
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.009532881,0.0144131435,0.02326398,0.015736668166666665
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7439702,0.9648587,0.84746814,0.8520990133333334
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.58773196,0.7825756,0.6403361,0.6702145533333334
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.964793,0.96448666,0.94470584,0.9579951666666667
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304,0.9957379,0.98800373,0.9888573433333333
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577,0.97312003,0.9969162,0.9838073333333334
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315,0.9527732,0.99498487,0.95896319
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386,0.9878016,0.9813099,0.9832351199999999
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424,0.91425854,0.9884891,0.9656839600000001
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707,0.9830414,0.9051694,0.9569605
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442,0.97803545,0.9437601,0.9404799166666667
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523,0.9546497,0.9116766,0.9326164333333332
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878,0.85501033,0.8344829,0.87992701
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737,0.95018655,0.98143,0.96099675
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937,0.9905256,0.99841416,0.9956163766666668
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582,0.985864,0.9906641,0.9830621
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668,0.99142355,0.97924143,0.9810439266666666
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953,0.00088253483,0.38758263,0.13360203927666667
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027,0.9747975,0.95895165,0.95776314
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264,0.31576154,0.43849576,0.28234998
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195,0.5743334,0.07568092,0.23006209
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563,0.008421964,0.0011061735,0.01185090016666667
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204,0.99522483,0.9790365,0.9774377899999999
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481,0.131442,0.0062314565,0.10467608883333335
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712,0.055719197,0.0012647038,0.029217870933333334
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829,0.04644064,0.0030194563,0.0174749264
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06,0.00070245215,0.0090729445,0.0032594723124999996
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227,0.22530645,0.20080823,0.19734579333333335
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505,0.11704229,0.010188453,0.042715097833333326
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845,0.00536382,0.024931652,0.02224477233333333
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015,0.0037784602,0.33259416,0.2466580400666667
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.049477026,0.006696916,0.10084772399999999
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.7655562,0.9434987,0.8659155666666667
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.8760533,0.9068647,0.9148253333333334
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.9820634,0.9589702,0.9659282666666668
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0007274134,0.0046869647,0.0029447066333333333
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.84518075,0.8989146,0.8799298833333333
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,0.00028049806,0.0035834885,0.0027418288533333332
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.048798967,0.029061982,0.03152426566666667
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.07015257,0.00951633,0.033613648333333336
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.0003759667,0.0771929,0.026258510966666666
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.002262103,0.0016379482,0.001349030516666667
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.35326102,0.06896031,0.26655101
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.07116513,0.15861747,0.12833592333333332
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.8924689,0.8667423,0.8772917333333333
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.10026499,0.00557732,0.07406772333333334
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.100925796,0.05929944,0.2015334053333333
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.009054948,0.0028794294,0.005060756633333333
