file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.21361765,0.22322103,0.036032084,0.157623588
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.5305688,0.2418461,0.21421465,0.3288765166666667
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.04805535,0.06687343,0.0247719,0.04656689333333333
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.4826862,0.20605674,0.44177678,0.3768399066666667
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.018061398,0.490829,0.10416359,0.20435132933333333
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.06996174,0.17277795,0.03887496,0.09387155000000001
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0076902453,0.0006859067,0.00011477008,0.0028303073599999997
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.087276265,0.026956832,0.107053734,0.073762277
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.06326558,0.41058716,0.65833926,0.3773973333333333
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0039593377,0.005827146,0.0057872245,0.005191236066666667
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.025377791,0.12355908,0.04354033,0.064159067
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.010087439,0.0005914214,0.044640977,0.0184399458
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9103961,0.95380485,0.9160819,0.9267609499999999
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.6856426,0.7261306,0.77859086,0.7301213533333333
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.6425733,0.009814955,0.00061897386,0.21766907628666665
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.08322143,0.06245051,0.002666854,0.04944626466666666
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.052317224,0.12004082,0.04147391,0.071277318
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0039500906,0.023880282,0.000261031,0.009363801199999999
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.020241255,7.103912e-05,0.00017615795,0.006829484023333333
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.015691537,0.0655522,8.858107e-06,0.027084198369000004
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.87450695,0.78389794,0.7990128,0.8191392299999999
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.36485502,0.23180124,0.19546542,0.26404056
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.976478,0.99269825,0.9787178,0.98263135
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9706515,0.974256,0.9811623,0.9753566
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9753914,0.9489512,0.97950774,0.9679501133333334
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.34173593,0.23715809,0.26009604,0.2796633533333333
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9839072,0.99197394,0.9631583,0.9796798133333334
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.035631668,0.13308676,0.33488965,0.16786935933333333
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9888265,0.9647898,0.96404016,0.9725521533333334
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.72186136,0.6200852,0.088446245,0.4767976016666667
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7412384,0.6693283,0.74810255,0.7195564166666667
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.110606976,0.029541956,0.0006083875,0.0469191065
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0069366507,0.031968173,0.014572338,0.017825720566666665
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.017382555,0.07776393,0.016322572,0.03715635233333334
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.002218331,0.011739798,0.00219528,0.0053844696666666665
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.050745074,0.0010091051,0.008127568,0.019960582366666667
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.109924726,0.03816747,0.42940354,0.19249857866666664
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0741274,0.024229724,0.044481333,0.047612818999999994
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.16142571,0.13500614,0.31600022,0.20414402333333334
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.03322996,0.02379891,0.105265856,0.054098242
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.31540146,0.032026682,0.11998099,0.15580304400000003
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.018340165,0.21404083,0.050528295,0.09430309666666666
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0031650898,0.0075488095,0.00084100396,0.0038516344199999997
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.007626369,0.0019797338,0.002410152,0.004005418266666667
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.030705461,0.025893254,0.030302372,0.028967029000000002
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9023922,0.95474464,0.9367485,0.9312951133333334
