file_id,organism,locus_tag,ess,conf,conf_aamean,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0022182844,0.010914263,0.0065662737
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.36548102,0.25867066,0.31207584
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.012484532,0.006038194,0.009261363
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.3473259,0.20672603,0.277025965
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.03290172,0.066945866,0.04992379300000001
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.027655441,0.21734771,0.1225015755
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.02017212,0.018344281,0.019258200500000003
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.048478726,0.044183653,0.0463311895
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.5879784,0.21483034,0.40140437
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.03303966,0.094818965,0.0639293125
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.005888389,0.29948342,0.1526859045
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.012637229,0.016228804,0.0144330165
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.7324549,0.91989297,0.826173935
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68538654,0.88764316,0.78651485
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.02089342,0.0024387154,0.0116660677
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.5177415,0.030360214,0.274050857
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.04192243,0.01684873,0.029385579999999998
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.009236075,0.00835297,0.008794522499999999
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.312672,0.050974164,0.181823082
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.009491203,0.0043219007,0.0069065518499999996
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8268571,0.95661396,0.89173553
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.37233585,0.57704043,0.47468814000000004
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.77045745,0.9635487,0.867003075
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.93722624,0.9191267,0.9281764699999999
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9298551,0.9547095,0.9422823
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.12448243,0.20733507,0.16590875
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9481441,0.9745524,0.96134825
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.016953604,0.008265087,0.0126093455
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.90049005,0.89192027,0.8962051600000001
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.56787056,0.40237218,0.48512137
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6601023,0.54702014,0.60356122
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.075912364,0.33452225,0.20521730700000002
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.021361979,0.038641572,0.0300017755
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.00015547512,0.0930987,0.04662708756
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.001215246,0.010777402,0.005996324
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0025409926,0.013404567,0.0079727798
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.38235545,0.30815774,0.345256595
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0064067435,0.09203208,0.049219411750000004
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.049706396,0.27800706,0.16385672799999998
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.013084368,0.057875734,0.035480051
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.011355342,0.06297767,0.037166506
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0073983236,0.016586082,0.011992202799999999
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0022627616,0.000693051,0.0014779063
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0014062291,0.002682377,0.00204430305
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.26635018,0.28192452,0.27413735
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9157466,0.96831614,0.94203137
