file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0082498
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.5447075
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.07305457
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.083143204
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.012138105
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.016435955
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.008910824
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.050420623
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.11333068
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.017874185
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.011641028
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.01446137
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9327221
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.6864895
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.26048228
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.22094442
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.017437026
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.004442633
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.011981933
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0010717583
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9279344
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.2882744
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9664102
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9604341
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.99006164
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.24155341
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.96697336
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.114666164
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.96157396
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.22806633
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.6854446
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.08029737
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.040455244
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.009614532
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.009484678
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.015047279
