file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.02111127,0.22322103,0.036032084,0.09345479466666667
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55480313,0.2418461,0.21421465,0.3369546266666667
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.005915537,0.06687343,0.0247719,0.032520289
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31530145,0.20605674,0.44177678,0.32104499
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.5503662,0.490829,0.10416359,0.3817862633333333
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12514779,0.17277795,0.03887496,0.11226690000000002
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0047607343,0.0006859067,0.00011477008,0.001853803693333333
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.19769898,0.026956832,0.107053734,0.11056984866666668
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.01201606,0.41058716,0.65833926,0.36031416
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.016927907,0.005827146,0.0057872245,0.0095140925
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.02628206,0.12355908,0.04354033,0.06446049
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0024673515,0.0005914214,0.044640977,0.015899916633333334
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86352676,0.95380485,0.9160819,0.9111378366666667
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.875712,0.7261306,0.77859086,0.79347782
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0060222317,0.009814955,0.00061897386,0.005485386853333333
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.29146093,0.06245051,0.002666854,0.11885943133333333
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.051794168,0.12004082,0.04147391,0.071102966
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.07489592,0.023880282,0.000261031,0.033012411
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0014706104,7.103912e-05,0.00017615795,0.00057260249
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0038170065,0.0655522,8.858107e-06,0.02312602153566667
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8327119,0.78389794,0.7990128,0.8052075466666667
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.26843074,0.23180124,0.19546542,0.23189913333333334
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96996963,0.99269825,0.9787178,0.9804618933333334
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9622431,0.974256,0.9811623,0.9725538
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9706334,0.9489512,0.97950774,0.9663641133333333
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.33717942,0.23715809,0.26009604,0.2781445166666667
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9597408,0.99197394,0.9631583,0.9716243466666666
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04630608,0.13308676,0.33488965,0.17142749666666668
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97646546,0.9647898,0.96404016,0.9684318066666667
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.79641354,0.6200852,0.088446245,0.5016483283333334
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8137802,0.6693283,0.74810255,0.7437370166666666
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.058302432,0.029541956,0.0006083875,0.0294842585
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.022950768,0.031968173,0.014572338,0.02316375966666667
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.04713754,0.07776393,0.016322572,0.04707468066666667
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.09563959,0.011739798,0.00219528,0.03652488933333333
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.05732377,0.0010091051,0.008127568,0.022153481033333335
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.28448936,0.03816747,0.42940354,0.25068679
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.14985491,0.024229724,0.044481333,0.07285532233333335
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.09471973,0.13500614,0.31600022,0.18190869666666667
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.12586555,0.02379891,0.105265856,0.08497677199999999
