file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0001679223
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.124017514
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.065990515
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.12813558
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.015071057
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.0405079
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0013080772
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.13245676
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.21082544
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.012229634
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.011342432
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0289052
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.937668
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68080366
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0011994302
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.013166409
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0062793125
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.04700341
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,8.8853056e-05
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0008083905
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9264882
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.1137757
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.940799
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.96520966
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9487317
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.7652403
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9615382
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.1675745
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9462444
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.43390027
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7272106
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.049063724
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.003126242
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0052576787
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0005048126
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.13224219
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.09560452
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.021599779
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.07512389
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0024344006
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.034482088
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0074044582
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.000887689
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.009976692
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.030172091
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9549983
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.024820374
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.36679912
