file_id,organism,locus_tag,ess,conf,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0019185652,0.1841545,0.0930365326
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19805272,0.30965227,0.253852495
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00960609,0.011370464,0.010488277
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.35176948,0.72495395,0.538361715
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.25892004,0.02778585,0.143352945
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12764469,0.03652062,0.082082655
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0077798516,0.000791538,0.0042856948
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.41213694,0.088201016,0.250168978
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.18125282,0.4801474,0.33070011
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0095594395,0.06639679,0.03797811475
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.00059843913,0.012204867,0.0064016530649999995
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.016001314,0.006251838,0.011126576
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9074683,0.8841402,0.8958042500000001
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68281555,0.72377735,0.7032964500000001
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00025073218,0.00018526442,0.0002179983
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.0034810994,0.096231215,0.0498561572
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.20075214,0.16303779,0.181894965
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0864298,0.02355563,0.054992715
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.13160239,5.5997592e-05,0.06582919379600001
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.047742505,0.027999837,0.037871170999999995
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9240399,0.88274443,0.9033921650000001
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3046333,0.14758241,0.226107855
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96057826,0.96517944,0.9628788500000001
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018,0.985502,0.9810519
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287,0.7782213,0.858787085
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077,0.20509936,0.278285065
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287,0.98598844,0.956985655
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347,0.019874662,0.010406548350000001
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864,0.9924867,0.93495267
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547,0.06517403,0.23452475
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248,0.47649446,0.64645963
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658,0.49885258,0.257801119
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458,0.08187694,0.12841576
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595,0.0812784,0.04277122975
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841,0.023606839,0.0237526245
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186,0.4155355,0.216829843
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422,0.15386073,0.170451465
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332,0.019962756,0.072147978
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892,0.06834329,0.0352714896
