file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.004158508
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.24214354
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.022202445
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.40751678
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.028336858
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.011374893
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.011731247
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.043103885
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.33806875
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.034285367
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.3300314
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.011817903
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9322904
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.83081746
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.01482451
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.008832273
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.27560544
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.016438968
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0013706223
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.035023976
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8735509
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.15169738
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96585435
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9891879
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93939096
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.2504592
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.95254344
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.539697
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.96863437
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.39575687
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7475922
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.03508954
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0055396836
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.03066254
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.003292909
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.03906655
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.41423
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.003097012
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.35289276
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.006138107
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.6929505
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.033255074
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.101342425
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0016497893
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.20260306
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.901794
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.7525555
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.034820523
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.17589374
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.87233037
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.91813385
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.96428704
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.0062347497
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.2772149
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.009437341
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.077068634
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.14973131
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0014105614
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0018687681
