file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.008156974,0.011918284,0.1841545,0.068076586
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.33370116,0.2130345,0.30965227,0.2854626433333333
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.009637384,0.0050479374,0.011370464,0.0086852618
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.44509408,0.2464163,0.72495395,0.47215477666666666
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.016065588,0.012122089,0.02778585,0.018657842333333334
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.1189189,0.3094842,0.03652062,0.15497457333333334
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0663363,0.00476157,0.000791538,0.023963136
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.13221005,0.04899127,0.088201016,0.08980077866666665
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.0826022,0.25133193,0.4801474,0.27136051
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0031050872,0.058048338,0.06639679,0.0425167384
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0015617143,0.019757459,0.012204867,0.0111746801
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,5.5484485e-05,5.1958257e-05,0.006251838,0.002119760247333333
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9522284,0.9759278,0.8841402,0.9374321333333334
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.8954723,0.25132677,0.72377735,0.6235254733333333
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00031984635,0.00032506807,0.00018526442,0.00027672628
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.008692952,0.026440145,0.096231215,0.043788103999999994
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.03405475,0.0333277,0.16303779,0.07680674666666666
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.023130639,0.0037776865,0.02355563,0.0168213185
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.39593843,0.30324662,5.5997592e-05,0.23308034919733336
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.03701839,0.16050263,0.027999837,0.075173619
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.93389374,0.80694443,0.88274443,0.8745275333333332
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.11205685,0.13932809,0.14758241,0.13298911666666666
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.98325586,0.81484115,0.96517944,0.9210921500000001
