file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.17916842
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.18098749
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.0045060865
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.58508277
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.032962266
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.006662724
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0021900388
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.04149715
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.049403243
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.35086933
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.14023486
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.12428298
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9232539
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.5530747
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.021428285
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.20005624
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.068704225
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.011060685
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.062139325
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0039191195
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9064384
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.51800114
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.98398685
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9754304
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.961093
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.20819296
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9728905
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.5282385
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.92445755
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.08583937
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.74583805
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.07998332
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.080467954
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.123231925
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,4.15332e-05
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.008657857
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.038714238
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.15969723
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.530784
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.016453138
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.046362042
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.072341114
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.005296049
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.06611306
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.01359336
