file_id,organism,locus_tag,ess,conf,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0019185652,0.011918284,0.0069184246
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19805272,0.2130345,0.20554361
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00960609,0.0050479374,0.007327013699999999
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.35176948,0.2464163,0.29909289
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.25892004,0.012122089,0.1355210645
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12764469,0.3094842,0.218564445
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0077798516,0.00476157,0.0062707108
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.41213694,0.04899127,0.23056410500000002
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.18125282,0.25133193,0.21629237499999998
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0095594395,0.058048338,0.03380388875
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.00059843913,0.019757459,0.010177949065
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.016001314,5.1958257e-05,0.008026636128499999
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9074683,0.9759278,0.9416980500000001
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68281555,0.25132677,0.46707116000000004
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.00025073218,0.00032506807,0.00028790012500000005
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.0034810994,0.026440145,0.0149606222
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.20075214,0.0333277,0.11703991999999999
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0864298,0.0037776865,0.04510374325
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.13160239,0.30324662,0.21742450500000002
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.047742505,0.16050263,0.1041225675
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.9240399,0.80694443,0.865492165
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.3046333,0.13932809,0.221980695
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96057826,0.81484115,0.887709705
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018,0.97725165,0.976926725
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287,0.9543264,0.946839635
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077,0.035498615,0.1934846925
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287,0.98320687,0.95559487
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347,0.0029858311,0.0019621329
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864,0.99204636,0.9347325
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547,0.53765255,0.47076401
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248,0.26508257,0.540753685
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658,0.10934347,0.063046564
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458,0.062008116,0.118481348
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595,0.016102618,0.01018333875
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841,0.017999206,0.020948808
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186,0.026047975,0.0220860805
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422,0.027284967,0.10716358349999999
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332,0.12093845,0.122635825
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892,0.25764656,0.12992312460000002
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0013063871,0.029261842,0.01528411455
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.021954251,0.0059750318,0.0139646414
