file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,2.5990498e-06,0.02111127,0.22322103,0.08144496634993333
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.23075806,0.55480313,0.2418461,0.34246909666666664
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.011813059,0.005915537,0.06687343,0.02820067533333333
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.29867056,0.31530145,0.20605674,0.2733429166666666
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.23665148,0.5503662,0.490829,0.42594889333333336
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.059746247,0.12514779,0.17277795,0.11922399566666668
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.052342784,0.0047607343,0.0006859067,0.019263141666666667
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.1967502,0.19769898,0.026956832,0.14046867066666666
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.012939357,0.01201606,0.41058716,0.145180859
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.041192062,0.016927907,0.005827146,0.021315705
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0021836564,0.02628206,0.12355908,0.05067493213333333
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.030798057,0.0024673515,0.0005914214,0.011285609966666667
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86300987,0.86352676,0.95380485,0.89344716
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.640153,0.875712,0.7261306,0.7473318666666667
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0029123223,0.0060222317,0.009814955,0.006249836333333334
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.016421467,0.29146093,0.06245051,0.12344430233333335
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.11914143,0.051794168,0.12004082,0.09699213933333334
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0050757607,0.07489592,0.023880282,0.034617320900000005
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.00519488,0.0014706104,7.103912e-05,0.00224550984
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0070150997,0.0038170065,0.0655522,0.0254614354
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8116385,0.8327119,0.78389794,0.8094161133333334
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.42003208,0.26843074,0.23180124,0.30675468666666666
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9597631,0.96996963,0.99269825,0.9741436600000001
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9613583,0.9622431,0.974256,0.9659524666666667
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9466852,0.9706334,0.9489512,0.9554232666666667
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.20976302,0.33717942,0.23715809,0.2613668433333333
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.98150086,0.9597408,0.99197394,0.9777385333333334
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04909416,0.04630608,0.13308676,0.07616233333333333
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97050595,0.97646546,0.9647898,0.97058707
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.70350504,0.79641354,0.6200852,0.7066679266666668
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.46883312,0.8137802,0.6693283,0.6506472066666666
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.09500919,0.058302432,0.029541956,0.06095119266666666
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0025779023,0.022950768,0.031968173,0.019165614433333335
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.026465585,0.04713754,0.07776393,0.05045568499999999
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0126466155,0.09563959,0.011739798,0.04000866783333333
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0007923425,0.05732377,0.0010091051,0.019708405866666667
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.10270126,0.28448936,0.03816747,0.14178603
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.010652636,0.14985491,0.024229724,0.06157909
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0817314,0.09471973,0.13500614,0.10381909
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.17710568,0.12586555,0.02379891,0.10892338
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.058289554,0.20476572,0.032026682,0.09836065199999999
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.19977261,0.03288317,0.21404083,0.14889887
