file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.004460257
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.120898485
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.017347127
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.5744709
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.01763545
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.025155451
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.09196106
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.029373048
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.16723718
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0001330852
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0007046853
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0053524654
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9514813
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.6915624
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0024035675
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.13589317
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.041761972
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.03027082
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0072956053
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.019730566
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.91389656
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.31945854
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.94341475
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.98562694
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.8380526
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.24758793
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.97593
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0010751545
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.8943453
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.7127179
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.289748
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.3949657
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.018893287
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.02074124
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.00049953506
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.04370994
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.01600721
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.13566118
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.026523015
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0023194014
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.01824482
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.014672062
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.00030376329
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.009966782
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0071456335
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9280334
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.007083867
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.012574288
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.059175614
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.7106518
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.88238645
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.98699003
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.010842612
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.026005516
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0040352023
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.08055093
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.48206463
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.002472983
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.031211833
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.009001795
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.19785327
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.00046705792
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.020051755
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.048460636
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.1591038
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.16715162
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.07310699
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.15028864
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.58076566
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.049008936
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.048721746
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.43092245
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0055507673
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.77112335
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.6727096
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9842221
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.995619
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9945834
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9317917
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9904269
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.98344654
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9761796
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.97369
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9703748
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.8445801
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9729072
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9883533
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9721933
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9711619
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0004167383
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.92584974
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.24488297
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.30220857
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.027736615
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9868209
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.04270197
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.29806152
