file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,2.879812e-05
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.0483314
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00089264876
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.08004795
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.37880585
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.09586501
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.10832973
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.0838243
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.054137945
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.014368182
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.006635943
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.007684992
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.82285947
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.49917778
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.2823372
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.00035188766
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0062685898
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0007765139
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,1.3319351e-05
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,5.1605537e-05
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.6963457
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.11439476
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.94803596
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9642949
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.98139805
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.034662336
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.96525264
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.08029457
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.98658246
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.33139682
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.798278
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.0056950236
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.010056436
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0012156618
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.00012330413
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.007049545
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.03363264
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0031686001
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.068149514
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.047111504
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.05756377
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.029380884
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0013882674
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,2.3650438e-05
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.057499662
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9397532
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0007931235
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0016391355
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2587352
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.19016553
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.90169275
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9691124
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.009502273
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.015671466
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.004694498
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11041404
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0017595649
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00027224596
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.00392663
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.010369669
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.009902733
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.05890237
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.06632996
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00473857
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.0356394
