file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,9.999273e-06
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.19466831
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.00690021
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.21141294
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.3212523
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.060056943
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,6.3118474e-05
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.0020557255
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.14625153
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.007817698
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.07785027
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0048982026
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9691371
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.4467454
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,9.47419e-06
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,1.7742597e-06
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0277277
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,7.7694574e-05
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,1.542568e-08
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,1.1748679e-05
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.74300766
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.20450395
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9445017
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.94695663
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9915377
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.30833793
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.99115753
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.05905487
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97688216
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.38305295
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.77724576
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.009848828
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0010796047
