file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,2.2671013e-05
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.17099795
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.03660157
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.6017653
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,6.0771188e-05
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.0239466
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.020424474
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.11031206
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.12643561
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.0004997515
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.008453801
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0023586159
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.9002448
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.9139383
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0066857315
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.042101458
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.06912661
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.026627023
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,9.664469e-06
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.022750901
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8878825
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.22225168
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9656159
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9684812
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.96848196
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.14026666
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.93490845
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.08052988
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9860773
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.30142236
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.55275446
