file_id,organism,locus_tag,ess,conf
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.41876498
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.6380321
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.016318506
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.28088203
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.3506921
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.096759394
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.000930731
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.15763132
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.55024546
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.023345437
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.20695868
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.06558915
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.96523106
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.78638905
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.06600276
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.04268664
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.0451004
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0017535522
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.009680908
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.10672993
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.88035166
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.27218977
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9752297
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9714911
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.976999
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.12421051
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9384341
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.022981528
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.99040866
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.6201133
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.7817413
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.088980116
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.019944992
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.013625276
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0042468086
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.034588557
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.05592576
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.010652571
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.42311776
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.09878427
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.45472646
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.16200882
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0005607172
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.021898301
