file_id,organism,locus_tag,ess,conf,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.02111127,0.21361765,0.036032084,0.09025366800000001
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.55480313,0.5305688,0.21421465,0.43319552666666666
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.005915537,0.04805535,0.0247719,0.026247595666666665
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.31530145,0.4826862,0.44177678,0.41325481000000003
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.5503662,0.018061398,0.10416359,0.22419706266666664
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.12514779,0.06996174,0.03887496,0.07799483
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.0047607343,0.0076902453,0.00011477008,0.004188583226666666
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.19769898,0.087276265,0.107053734,0.13067632633333334
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.01201606,0.06326558,0.65833926,0.24454030000000002
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.016927907,0.0039593377,0.0057872245,0.008891489733333332
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.02628206,0.025377791,0.04354033,0.031733393666666665
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0024673515,0.010087439,0.044640977,0.019065255833333333
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.86352676,0.9103961,0.9160819,0.8966682533333333
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.875712,0.6856426,0.77859086,0.77998182
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0060222317,0.6425733,0.00061897386,0.21640483518666667
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.29146093,0.08322143,0.002666854,0.12578307133333333
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.051794168,0.052317224,0.04147391,0.048528434
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.07489592,0.0039500906,0.000261031,0.026369013866666666
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0014706104,0.020241255,0.00017615795,0.007296007783333332
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0038170065,0.015691537,8.858107e-06,0.006505800535666666
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8327119,0.87450695,0.7990128,0.8354105499999999
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.26843074,0.36485502,0.19546542,0.2762503933333333
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.96996963,0.976478,0.9787178,0.9750551433333333
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9622431,0.9706515,0.9811623,0.9713523000000001
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9706334,0.9753914,0.97950774,0.9751775133333332
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.33717942,0.34173593,0.26009604,0.31300379666666667
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9597408,0.9839072,0.9631583,0.9689354333333333
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04630608,0.035631668,0.33488965,0.13894246600000001
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97646546,0.9888265,0.96404016,0.9764440400000001
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.79641354,0.72186136,0.088446245,0.5355737150000001
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8137802,0.7412384,0.74810255,0.76770705
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.058302432,0.110606976,0.0006083875,0.05650593183333333
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.022950768,0.0069366507,0.014572338,0.014819918900000001
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.04713754,0.017382555,0.016322572,0.026947555666666668
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.09563959,0.002218331,0.00219528,0.033351067
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.05732377,0.050745074,0.008127568,0.03873213733333333
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.28448936,0.109924726,0.42940354,0.27460587533333336
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.14985491,0.0741274,0.044481333,0.089487881
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.09471973,0.16142571,0.31600022,0.19071522
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.12586555,0.03322996,0.105265856,0.08812045533333333
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.20476572,0.31540146,0.11998099,0.21338272333333333
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.03288317,0.018340165,0.050528295,0.03391721
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.09731045,0.0031650898,0.00084100396,0.03377218125333334
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.006716754,0.007626369,0.002410152,0.005584425
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.08811773,0.030705461,0.030302372,0.049708521000000006
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.989674,0.9023922,0.9367485,0.9429382333333333
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.00812693,0.035455782,0.054216173,0.03259962833333333
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0055068866,0.0022417265,0.0009923753,0.0029136628
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.46756187,0.6937942,0.3162614,0.49253915666666676
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.54937905,0.49450788,0.6134768,0.5524545766666668
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9361213,0.9678982,0.97936624,0.96112858
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9713082,0.92331034,0.99897456,0.9645310333333333
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.03147262,0.003513017,0.005517055,0.013500897333333333
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.1967328,0.08134826,0.008316297,0.09546578566666668
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.023542617,0.00031643116,0.00050725514,0.0081221011
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.081073605,0.0742571,0.00095867034,0.05209645844666667
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.040762134,0.26516297,0.77379704,0.35990738133333333
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.06368418,0.00058314926,0.0031145539,0.02246062772
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.017194048,0.0011560522,0.03055527,0.016301790066666665
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015310104,0.0042419415,0.0073701325,0.0043810281333333334
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.10089387,0.07553635,0.08918174,0.08853731999999999
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.016853983,0.078922264,0.14706357,0.08094660566666667
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.030426683,0.39620516,0.004473217,0.14370168666666666
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.02028741,0.15901797,0.2695275,0.14961096
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.42838842,0.078273036,0.043203454,0.18328830333333335
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.57875055,0.52176136,0.33239093,0.4776342799999999
